,correlationId_,message_exportTimeStamp_,message_companyId_,message_id_,message_externalId_,message_customerReference_,message_vessel_imo_,message_vessel_name_,message_company_id_,message_company_displayName_,message_laycan_start_,message_laycan_end_,message_source_,message_editable_,message_cargoLines__cargoLineId_,message_cargoLines__receiver_,message_cargoLines__customerReference_,message_cargoLines__material_materialId_,message_cargoLines__material_name_,message_cargoLines__quantity_expected_,message_cargoLines__quantity_confirmed_,message_cargoLines__loadTerminalCall_terminalCallId_,message_cargoLines__loadTerminalCall_eta_calculated_,message_cargoLines__loadTerminalCall_eta_expected_,message_cargoLines__loadTerminalCall_eta_confirmed_,message_cargoLines__loadTerminalCall_etb_calculated_,message_cargoLines__loadTerminalCall_etb_expected_,message_cargoLines__loadTerminalCall_etb_confirmed_,message_cargoLines__loadTerminalCall_etd_calculated_,message_cargoLines__loadTerminalCall_etd_expected_,message_cargoLines__loadTerminalCall_etd_confirmed_,message_cargoLines__loadTerminalCall_action_,message_cargoLines__loadTerminalCall_port_portId_,message_cargoLines__loadTerminalCall_port_companyPortName_,message_cargoLines__loadTerminalCall_port_name_,message_cargoLines__loadTerminalCall_port_terminalId_,message_cargoLines__loadTerminalCall_port_timezone_,message_cargoLines__loadTerminalCall_port_position_lat_,message_cargoLines__loadTerminalCall_port_position_lon_,message_cargoLines__loadTerminalCall_confirmed_,message_cargoLines__dischargeTerminalCall_terminalCallId_,message_cargoLines__dischargeTerminalCall_eta_calculated_,message_cargoLines__dischargeTerminalCall_eta_expected_,message_cargoLines__dischargeTerminalCall_eta_confirmed_,message_cargoLines__dischargeTerminalCall_etb_calculated_,message_cargoLines__dischargeTerminalCall_etb_expected_,message_cargoLines__dischargeTerminalCall_etb_confirmed_,message_cargoLines__dischargeTerminalCall_etd_calculated_,message_cargoLines__dischargeTerminalCall_etd_expected_,message_cargoLines__dischargeTerminalCall_etd_confirmed_,message_cargoLines__dischargeTerminalCall_action_,message_cargoLines__dischargeTerminalCall_port_portId_,message_cargoLines__dischargeTerminalCall_port_companyPortName_,message_cargoLines__dischargeTerminalCall_port_name_,message_cargoLines__dischargeTerminalCall_port_terminalId_,message_cargoLines__dischargeTerminalCall_port_timezone_,message_cargoLines__dischargeTerminalCall_port_position_lat_,message_cargoLines__dischargeTerminalCall_port_position_lon_,message_cargoLines__dischargeTerminalCall_confirmed_,message_cargoLines__permission_,message_cargoLines__delivered_,message_cargoLines__outboundDelivered_,message_modified_,message_modifiedBy_,message_permission_,message_delivered_,message_outboundDelivered_,message_demurrage_,message_counterpart_,message_vessel_,message_demurrage_rate_,message_demurrage_days_
95,837d6ef1-4b12-4b09-99c0-ff74ad016b02,2020-06-18T03:00:02.569688Z,blueenergy,837d6ef1-4b12-4b09-99c0-ff74ad016b02,,TEST,,,blueenergy,Blue Energy,2018-12-14T00:00:00-05:00,2018-12-23T23:59:59-05:00,WEB,True,f27d1ccd-47c3-4134-86bb-7f33fe3bb55f,blueenergy,TEST,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,c2b0894f-2419-41ca-a65e-705df340b632,2018-12-18T08:18:00-05:00,,2018-12-18T08:18:00-05:00,2018-12-18T08:18:00-05:00,,2018-12-18T08:18:00-05:00,2018-12-19T08:18:00-05:00,,2018-12-19T08:18:00-05:00,LOAD,USMIA,,Miami,8170f5b0-f400-41f9-b0cf-7998a6ad11b1,America/New_York,25.79839155,-80.24749339,True,6352f035-8144-4cb7-9adb-ef2acacfe426,2018-12-21T21:18:00+08:00,,2018-12-21T21:18:00+08:00,2018-12-21T21:18:00+08:00,,2018-12-21T21:18:00+08:00,2018-12-22T21:18:00+08:00,,2018-12-22T21:18:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-01-10T18:43:34.367Z,A********r S*****y,EDIT,True,True,,,,,
96,868d3f57-739e-4d5e-a258-a08e35b38752,2020-06-18T03:00:02.55121Z,blueenergy,868d3f57-739e-4d5e-a258-a08e35b38752,,2018/11/14,,,blueenergy,Blue Energy,2018-10-28T00:00:00+08:00,2018-11-06T23:59:00+08:00,WEB,True,85f8ebda-981e-4695-af64-aa7b0f3e1bdc,blueenergy,2018/11/14,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,2d083d5f-83e9-4627-a5a9-c0d5fabc0a4e,2018-11-01T22:40:00+08:00,2018-11-01T22:40:00+08:00,2018-11-01T22:40:00+08:00,2018-11-01T22:40:00+08:00,2018-11-01T22:40:00+08:00,2018-11-01T22:40:00+08:00,2018-11-08T12:00:00+08:00,2018-11-08T12:00:00+08:00,2018-11-08T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,1099ac4d-3d4d-4180-9d0b-46b993906d9c,2018-11-14T12:00:00+08:00,2018-11-14T12:00:00+08:00,2018-11-14T12:00:00+08:00,2018-11-14T12:00:00+08:00,2018-11-14T12:00:00+08:00,2018-11-14T12:00:00+08:00,2018-11-20T01:05:27+08:00,2018-11-20T01:05:27+08:00,2018-11-20T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-11-22T08:28:08.595Z,A********r S*****y,EDIT,True,True,,,,,
97,890f5fd1-e9af-417a-8934-5d8177358e44,2020-06-18T03:00:02.575009Z,blueenergy,890f5fd1-e9af-417a-8934-5d8177358e44,,2019/11/18,,,blueenergy,Blue Energy,2019-11-04T00:00:00+08:00,2019-11-13T23:59:59+08:00,WEB,True,cc85c389-7d47-4667-b12e-f4a58c3e8500,blueenergy,2019/11/18,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,f195939e-b52c-45c3-9b4f-95a1bcbcdf1c,2019-11-08T12:00:00+08:00,2019-11-08T12:00:00+08:00,2019-11-08T12:00:00+08:00,2019-11-08T12:00:00+08:00,2019-11-08T12:00:00+08:00,2019-11-08T12:00:00+08:00,2019-11-10T12:00:00+08:00,2019-11-10T12:00:00+08:00,2019-11-10T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,7baad682-2b1b-4636-81fa-bb43e36f2459,2019-11-18T12:00:00+08:00,,,2019-11-18T12:00:00+08:00,,,2019-11-22T20:00:00+08:00,,,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,False,EDIT,False,False,2019-11-28T13:51:28.634729Z,*** F******l,EDIT,False,False,,,,,
98,8a7d93bb-7852-451c-b131-32f4690298d4,2020-06-18T03:00:02.578723Z,blueenergy,8a7d93bb-7852-451c-b131-32f4690298d4,,2018/11/02,9474278,Christina Selmer,blueenergy,Blue Energy,2018-10-17T00:00:00+08:00,2018-10-26T23:59:00+08:00,WEB,True,310b2bc4-ec3d-4f98-9770-3e4bf71ecf5d,blueenergy,2018/11/02,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,7522f854-c549-4bc9-81f4-9822b8809f80,2018-10-21T12:00:00+08:00,2018-10-21T12:00:00+08:00,2018-10-21T12:00:00+08:00,2018-10-21T12:00:00+08:00,2018-10-21T12:00:00+08:00,2018-10-21T12:00:00+08:00,2018-10-28T18:00:00+08:00,2018-10-28T18:00:00+08:00,2018-10-28T18:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,61999a3e-4db8-49c8-8636-a2b63d470135,2018-11-02T18:00:00+08:00,2018-11-02T18:00:00+08:00,2018-11-02T18:00:00+08:00,2018-11-02T18:00:00+08:00,2018-11-02T18:00:00+08:00,2018-11-02T18:00:00+08:00,2018-11-09T07:20:00+08:00,2018-11-09T07:20:00+08:00,2018-11-09T07:20:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-11-22T08:27:38.702Z,A********r S*****y,EDIT,True,True,,,,,
99,8bf53b4c-6833-46f0-a93d-aca240f1a4b9,2020-06-18T03:00:02.58487Z,blueenergy,8bf53b4c-6833-46f0-a93d-aca240f1a4b9,,2020/06/10,,,blueenergy,Blue Energy,2020-05-25T00:00:00+08:00,2020-06-03T23:59:59+08:00,WEB,True,00976eff-808d-4564-846e-e24835b03aa3,blueenergy,2020/06/10,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,,1f498c9f-0aba-4055-9adf-e9c4b38caa76,2020-05-29T12:00:00+08:00,2020-05-06T12:00:00+08:00,,2020-05-29T12:00:00+08:00,2020-05-06T12:00:00+08:00,,2020-05-31T12:00:00+08:00,2020-05-08T12:00:00+08:00,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,False,4620a52e-10cf-4e80-8905-3d61ec341429,2020-06-10T12:00:00+08:00,2020-05-12T12:00:00+08:00,,2020-06-10T12:00:00+08:00,2020-05-14T12:00:00+08:00,,2020-06-12T12:00:00+08:00,2020-05-16T12:00:00+08:00,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2020-05-06T11:09:53.179363Z,D****l M*******n,EDIT,False,False,,,,,
100,8e7401e5-cfbd-4ccf-b127-e8648f9dd0d0,2020-06-18T03:00:02.545352Z,blueenergy,8e7401e5-cfbd-4ccf-b127-e8648f9dd0d0,,2018/03/25,9469510,Giorgakis,blueenergy,Blue Energy,2018-03-04T00:00:00+08:00,2018-03-13T23:59:00+08:00,WEB,True,ebac7852-d7f4-400f-b69c-6904ba0d8d88,blueenergy,2018/03/25,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,a898e7ef-7cf2-48a8-b168-cafaa46bfee6,2018-03-10T22:00:00+08:00,2018-03-10T22:00:00+08:00,,2018-03-10T22:00:00+08:00,2018-03-10T22:00:00+08:00,,2018-03-17T09:12:00+08:00,2018-03-17T09:12:00+08:00,2018-03-17T09:12:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,ed265895-339f-40a3-8bac-07ebe72c9eae,2018-03-24T17:00:00+08:00,2018-03-24T17:00:00+08:00,,2018-03-24T17:00:00+08:00,2018-03-24T17:00:00+08:00,,2018-04-01T15:00:00+08:00,2018-04-01T15:00:00+08:00,2018-04-01T15:00:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-04-24T06:38:45.647Z,B**d R***e H*******n,EDIT,True,True,,,,,
101,8fe5ade9-ed99-46d5-aafd-02f4563e58fb,2020-06-18T03:00:02.562233Z,blueenergy,8fe5ade9-ed99-46d5-aafd-02f4563e58fb,,Planned coal cargo,9308728,Bakkedal,blueenergy,Blue Energy,2018-11-14T00:00:00+08:00,2018-11-23T23:59:00+08:00,WEB,True,adc028f2-0dba-4200-8ee4-d97fa1300140,blueenergy,Planned coal cargo,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,7cc9d945-c5af-4f58-ae3c-9ae3e4cf26ed,2018-11-18T06:00:00+08:00,2018-11-18T06:00:00+08:00,2018-11-18T06:00:00+08:00,2018-11-18T06:00:00+08:00,2018-11-18T06:00:00+08:00,2018-11-18T06:00:00+08:00,2018-11-25T12:00:00+08:00,2018-11-25T12:00:00+08:00,2018-11-25T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,179f622d-b946-4d24-a016-635d3ab69553,2018-11-30T12:00:00+08:00,2018-11-30T12:00:00+08:00,2018-11-30T12:00:00+08:00,2018-11-30T12:00:00+08:00,2018-11-30T12:00:00+08:00,2018-11-30T12:00:00+08:00,2018-12-07T01:20:00+08:00,2018-12-07T01:20:00+08:00,2018-12-07T01:20:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-01-10T18:43:14.059Z,A********r S*****y,EDIT,True,True,,,,,
102,8fe95dbb-4be1-4e8f-ab7b-afb1375575fa,2020-06-18T03:00:02.626056Z,blueenergy,8fe95dbb-4be1-4e8f-ab7b-afb1375575fa,,2020/03/22,,,blueenergy,Blue Energy,2020-03-06T00:00:00+08:00,2020-03-15T23:59:59+08:00,WEB,True,405f553d-0761-40eb-a55b-0fa6bd23758b,blueenergy,2020/03/22,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,d111a1e5-46af-40bc-9a5f-8a7625977a9c,2020-03-10T12:00:00+08:00,,,2020-03-10T12:00:00+08:00,,,2020-03-12T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,c8599b64-226b-49b9-9875-c16237a91753,2020-03-22T12:00:00+08:00,,,2020-03-22T12:00:00+08:00,,,2020-03-24T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2020-05-06T11:07:54.208527Z,D****l M*******n,EDIT,True,True,,,,,
103,90e65545-cdd6-4c82-a4b0-071d1e02f102,2020-06-18T03:00:02.582993Z,blueenergy,90e65545-cdd6-4c82-a4b0-071d1e02f102,,2018/09/15,9228057,Bangor,blueenergy,Blue Energy,2018-08-30T00:00:00+08:00,2018-09-08T23:59:00+08:00,WEB,True,38a391ec-b8c1-4d9c-9427-1d60a9466e0b,blueenergy,2018/09/15,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,55000.0,55000.0,167cc2a4-6aad-42ac-826a-5bb05f176cf6,2018-09-03T06:00:00+08:00,2018-09-03T06:00:00+08:00,,2018-09-03T06:00:00+08:00,2018-09-03T06:00:00+08:00,,2018-09-10T12:00:00+08:00,2018-09-10T12:00:00+08:00,2018-09-10T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,c9d07055-0e10-45d0-9a52-b82a5b3135f4,2018-09-15T12:00:00+08:00,2018-09-15T12:00:00+08:00,,2018-09-15T12:00:00+08:00,2018-09-15T12:00:00+08:00,,2018-09-22T01:20:00+08:00,2018-09-22T01:20:00+08:00,2018-09-22T01:20:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-09-24T13:16:30.117Z,S***n *,EDIT,True,True,,,,,
104,92f66a9d-0b13-441d-ba66-c21cfbe836c0,2020-06-18T03:00:02.64443Z,blueenergy,92f66a9d-0b13-441d-ba66-c21cfbe836c0,,2018/11/14,,,blueenergy,Blue Energy,2018-10-27T00:00:00+10:00,2018-11-05T23:59:59+10:00,WEB,True,98ac3d38-2fcb-4e0c-b05d-526a934ed5c6,blueenergy,2018/11/14,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,41537349-f522-4c7f-bfed-d5a8ae92951f,2018-10-31T08:00:00+10:00,,2018-10-31T08:00:00+10:00,2018-10-31T08:00:00+10:00,,2018-10-31T08:00:00+10:00,2018-11-02T14:00:00+10:00,,2018-11-02T14:00:00+10:00,LOAD,AUGLT,,Gladstone,686cdcca-2f39-4a7b-9037-9b324f673777,Australia/Brisbane,-23.8446,151.2054,True,a7b612c5-f4df-447c-82d0-e892fd685ad3,2018-11-14T12:00:00+08:00,,2018-11-14T12:00:00+08:00,2018-11-14T12:00:00+08:00,,2018-11-14T12:00:00+08:00,2018-11-18T00:00:00+08:00,,2018-11-18T00:00:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-01-10T18:43:11.132Z,A********r S*****y,EDIT,True,True,,,,,
105,935a9594-e869-43c5-b616-48a70c7a3c47,2020-06-18T03:00:02.557001Z,blueenergy,935a9594-e869-43c5-b616-48a70c7a3c47,,Supplier A - 50K,9250244,Movers 3,blueenergy,Blue Energy,2018-12-28T00:00:00+08:00,2019-01-06T23:59:00+08:00,WEB,True,7b4e879f-e64a-41fa-904e-5819017d4587,blueenergy,Supplier A - 50K,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,81fe32de-82d1-4ac6-8a98-02769e5d69b8,2019-01-01T06:00:00+08:00,2019-01-01T06:00:00+08:00,2019-01-01T06:00:00+08:00,2019-01-01T06:00:00+08:00,2019-01-01T06:00:00+08:00,2019-01-01T06:00:00+08:00,2019-01-08T12:00:00+08:00,2019-01-08T12:00:00+08:00,2019-01-08T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,fb2621e9-4e0d-48cb-8550-ec6b193160cc,2019-01-13T12:00:00+08:00,2019-01-17T12:00:00+08:00,2019-01-17T12:00:00+08:00,2019-01-13T12:00:00+08:00,2019-01-17T12:00:00+08:00,2019-01-17T12:00:00+08:00,2019-01-19T01:05:27+08:00,2019-01-23T01:05:27+08:00,2019-01-23T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-03-18T00:40:40.58Z,S***n *,EDIT,True,True,,,,,
106,9379d61b-d44c-4053-8259-d825d071d3e5,2020-06-18T03:00:02.638464Z,blueenergy,9379d61b-d44c-4053-8259-d825d071d3e5,,Supplier A - 50k Coal,9520766,Key Action,blueenergy,Blue Energy,2019-01-31T00:00:00+08:00,2019-02-09T23:59:00+08:00,WEB,True,87c498be-178d-4cd7-8d85-6bd0997168c5,blueenergy,Supplier A - 50k Coal,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,489c067d-4cc9-4fb7-abb1-0f519e9b57bb,2019-02-04T06:00:00+08:00,2019-02-04T06:00:00+08:00,2019-02-04T06:00:00+08:00,2019-02-04T06:00:00+08:00,2019-02-04T06:00:00+08:00,2019-02-04T06:00:00+08:00,2019-02-11T12:00:00+08:00,2019-02-11T12:00:00+08:00,2019-02-11T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,a460dcd2-669c-4286-b90b-c4b85a766dfe,2019-02-18T12:00:00+08:00,2019-02-28T18:00:00+08:00,2019-02-28T18:00:00+08:00,2019-02-18T12:00:00+08:00,2019-02-28T18:00:00+08:00,2019-02-28T18:00:00+08:00,2019-02-24T01:05:27+08:00,2019-03-06T07:05:27+08:00,2019-03-06T07:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-04-11T13:05:33.731575Z,D****l M*******n,EDIT,True,True,,,,,
107,94f2f3d3-503f-4abf-b373-0eb25dbb1ab9,2020-06-18T03:00:02.616364Z,blueenergy,94f2f3d3-503f-4abf-b373-0eb25dbb1ab9,,2020/04/12,,,blueenergy,Blue Energy,2020-03-27T00:00:00+08:00,2020-04-05T23:59:59+08:00,WEB,True,128312df-91f2-4c12-aae2-2792a9d8ce8c,blueenergy,2020/04/12,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,,c71d36d6-13d0-47c3-bfaa-65234f4dd3cd,2020-03-31T12:00:00+08:00,,,2020-03-31T12:00:00+08:00,,,2020-04-02T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,False,f4872d80-68b6-4e02-aaac-03b832cbe619,2020-04-12T12:00:00+08:00,,,2020-04-12T12:00:00+08:00,,,2020-04-14T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2019-02-14T08:18:17.344Z,S***n *,EDIT,False,False,,,,,
108,97287fa8-98a4-4a30-b768-897a762dbb97,2020-06-18T03:00:02.54397Z,blueenergy,97287fa8-98a4-4a30-b768-897a762dbb97,,2019/05/11,,,blueenergy,Blue Energy,2019-04-23T00:00:00+10:00,2019-05-02T23:59:59+10:00,WEB,True,ccad9372-2ab3-4837-83ac-a34aca6f2d6e,blueenergy,2019/05/11,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,0331d09d-e05c-4493-9eac-c735b142f524,2019-04-27T08:00:00+10:00,,2019-04-27T08:00:00+10:00,2019-04-27T08:00:00+10:00,,2019-04-27T08:00:00+10:00,2019-04-29T14:00:00+10:00,,2019-04-29T14:00:00+10:00,LOAD,AUGLT,,Gladstone,686cdcca-2f39-4a7b-9037-9b324f673777,Australia/Brisbane,-23.8446,151.2054,True,06f63701-5e41-499d-a1d7-2ec4e0898f3e,2019-05-11T12:00:00+08:00,,2019-05-11T12:00:00+08:00,2019-05-11T12:00:00+08:00,,2019-05-11T12:00:00+08:00,2019-05-15T00:00:00+08:00,,2019-05-15T00:00:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-06-20T08:09:52.339937Z,D****l M*******n,EDIT,True,True,,,,,
109,97fde671-a2e4-469a-8aff-ab6925b6cf6a,2020-06-18T03:00:02.530363Z,blueenergy,97fde671-a2e4-469a-8aff-ab6925b6cf6a,,Supplier C - 50K,,,blueenergy,Blue Energy,2019-02-27T00:00:00+08:00,2019-03-08T23:59:00+08:00,WEB,True,d1763f00-b60e-4110-9b40-f71635d818f8,blueenergy,Supplier C - 50K,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,55000.0,55000.0,fe61f61b-97d3-4c1f-95a3-cfb0eaefd86a,2019-03-03T06:00:00+08:00,2019-03-03T06:00:00+08:00,2019-03-03T06:00:00+08:00,2019-03-03T06:00:00+08:00,2019-03-03T06:00:00+08:00,2019-03-03T06:00:00+08:00,2019-03-10T12:00:00+08:00,2019-03-10T12:00:00+08:00,2019-03-10T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,39008375-f221-4096-8b93-5b4b685bc87c,2019-03-15T12:00:00+08:00,2019-03-17T12:00:00+08:00,2019-03-17T12:00:00+08:00,2019-03-15T12:00:00+08:00,2019-03-17T12:00:00+08:00,2019-03-17T12:00:00+08:00,2019-03-21T01:05:27+08:00,2019-03-24T01:05:00+08:00,2019-03-24T01:05:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-04-11T13:03:33.644751Z,D****l M*******n,EDIT,True,True,,,,,
110,984f3673-7df1-4521-91f5-a040444be619,2020-06-18T03:00:02.540606Z,blueenergy,984f3673-7df1-4521-91f5-a040444be619,,2018/02/05,,,blueenergy,Blue Energy,2018-01-18T00:00:00+08:00,2018-01-27T23:59:00+08:00,WEB,True,e686e88e-4958-4ed8-90c1-38302ddfec94,blueenergy,2018/02/05,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,30172028-059e-4326-90bd-8a39ffd1e32f,2018-01-22T06:00:00+08:00,2018-01-22T06:00:00+08:00,,2018-01-22T06:00:00+08:00,2018-01-22T06:00:00+08:00,,2018-01-29T12:00:00+08:00,2018-01-29T12:00:00+08:00,2018-01-29T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,1086d082-0466-4988-8c37-ec8e5c05dc26,2018-02-05T12:00:00+08:00,2018-02-05T12:00:00+08:00,,2018-02-05T12:00:00+08:00,2018-02-05T12:00:00+08:00,,2018-02-11T01:05:27+08:00,2018-02-11T01:05:27+08:00,2018-02-11T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-03-09T01:04:27.39Z,L*****e C********e,EDIT,True,True,,,,,
111,985e9807-d769-4aa7-a35e-5c85aaa58386,2020-06-18T03:00:02.541926Z,blueenergy,985e9807-d769-4aa7-a35e-5c85aaa58386,,2018/07/10,9308728,Bakkedal,blueenergy,Blue Energy,2018-06-23T00:00:00+08:00,2018-07-02T23:59:00+08:00,WEB,True,101c390e-5f70-4818-a908-cf7139023668,blueenergy,2018/07/10,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,45000.0,45000.0,c9379be8-8f1f-4981-8791-ed4bede471c8,2018-06-27T12:00:00+08:00,2018-06-27T12:00:00+08:00,,2018-06-27T12:00:00+08:00,2018-06-27T12:00:00+08:00,,2018-07-03T12:00:00+08:00,2018-07-03T12:00:00+08:00,2018-07-03T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,cb84acb9-6ca1-46c7-b2a6-e0028bb096dc,2018-07-10T12:00:00+08:00,2018-07-10T12:00:00+08:00,,2018-07-10T12:00:00+08:00,2018-07-10T12:00:00+08:00,,2018-07-16T01:05:27+08:00,2018-07-16T01:05:27+08:00,2018-07-16T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-09-12T07:25:46.282Z,B**d R***e H*******n,EDIT,True,True,,,,,
